country,state,date,variable,generation_gwh,share_of_generation_pct,emissions_ktco2,share_of_emissions_pct
Türkiye,İzmir,2020-03-01,Solar,36.31,3.94,1.74,0.6
Türkiye,İzmir,2020-03-01,Wind,412.8,44.81,4.54,1.56
Türkiye,İzmir,2020-04-01,Bioenergy,6.06,0.93,1.39,1.19
Türkiye,İzmir,2020-04-01,Coal,29.9,4.57,24.52,20.97
Türkiye,İzmir,2020-04-01,Gas,166.76,25.48,81.71,69.88
Türkiye,İzmir,2020-04-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-04-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-04-01,Other Fossil,4.04,0.62,2.83,2.42
Türkiye,İzmir,2020-04-01,Solar,42,6.42,2.02,1.73
Türkiye,İzmir,2020-04-01,Wind,405.63,61.99,4.46,3.81
Türkiye,İzmir,2020-05-01,Bioenergy,6.44,0.92,1.48,0.58
Türkiye,İzmir,2020-05-01,Coal,178.03,25.38,145.98,56.88
Türkiye,İzmir,2020-05-01,Gas,206.72,29.47,101.29,39.47
Türkiye,İzmir,2020-05-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-05-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-05-01,Other Fossil,4.03,0.57,2.82,1.1
Türkiye,İzmir,2020-05-01,Solar,46.2,6.59,2.22,0.86
Türkiye,İzmir,2020-05-01,Wind,259.99,37.07,2.86,1.11
Türkiye,İzmir,2020-06-01,Bioenergy,6.7,0.8,1.54,0.43
Türkiye,İzmir,2020-06-01,Coal,221.09,26.56,181.29,51.2
Türkiye,İzmir,2020-06-01,Gas,340.06,40.85,166.63,47.06
Türkiye,İzmir,2020-06-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-06-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-06-01,Other Fossil,0,0,0,0
Türkiye,İzmir,2020-06-01,Solar,46.57,5.59,2.24,0.63
Türkiye,İzmir,2020-06-01,Wind,217.98,26.19,2.4,0.68
Türkiye,İzmir,2020-07-01,Bioenergy,6.31,0.49,1.45,0.34
Türkiye,İzmir,2020-07-01,Coal,264.41,20.73,216.82,51.27
Türkiye,İzmir,2020-07-01,Gas,394.68,30.95,193.39,45.73
Türkiye,İzmir,2020-07-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-07-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-07-01,Other Fossil,3.71,0.29,2.6,0.61
Türkiye,İzmir,2020-07-01,Solar,52.7,4.13,2.53,0.6
Türkiye,İzmir,2020-07-01,Wind,553.47,43.4,6.09,1.44
Türkiye,İzmir,2020-08-01,Bioenergy,6.37,0.49,1.47,0.33
Türkiye,İzmir,2020-08-01,Coal,230.15,17.77,188.72,41.92
Türkiye,İzmir,2020-08-01,Gas,508.61,39.27,249.22,55.36
Türkiye,İzmir,2020-08-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-08-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-08-01,Other Fossil,4.16,0.32,2.91,0.65
Türkiye,İzmir,2020-08-01,Solar,50.03,3.86,2.4,0.53
Türkiye,İzmir,2020-08-01,Wind,495.76,38.28,5.45,1.21
Türkiye,İzmir,2020-09-01,Bioenergy,6.62,0.52,1.52,0.33
Türkiye,İzmir,2020-09-01,Coal,167.51,13.17,137.36,30.02
Türkiye,İzmir,2020-09-01,Gas,630.2,49.54,308.8,67.5
Türkiye,İzmir,2020-09-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-09-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-09-01,Other Fossil,4.48,0.35,3.14,0.69
Türkiye,İzmir,2020-09-01,Solar,42.51,3.34,2.04,0.45
Türkiye,İzmir,2020-09-01,Wind,420.82,33.08,4.63,1.01
Türkiye,İzmir,2020-10-01,Bioenergy,7.52,0.84,1.73,0.41
Türkiye,İzmir,2020-10-01,Coal,264.35,29.35,216.77,50.99
Türkiye,İzmir,2020-10-01,Gas,408.38,45.35,200.11,47.07
Türkiye,İzmir,2020-10-01,Geothermal,0,0,0,0
Türkiye,İzmir,2020-10-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-10-01,Other Fossil,4.04,0.45,2.83,0.67
Türkiye,İzmir,2020-10-01,Solar,34.46,3.83,1.65,0.39
Türkiye,İzmir,2020-10-01,Wind,181.83,20.19,2,0.47
Türkiye,İzmir,2020-11-01,Bioenergy,20.97,1.42,4.82,0.91
Türkiye,İzmir,2020-11-01,Coal,250.46,16.98,205.38,38.84
Türkiye,İzmir,2020-11-01,Gas,629.04,42.65,308.23,58.3
Türkiye,İzmir,2020-11-01,Geothermal,4.51,0.31,0.17,0.03
Türkiye,İzmir,2020-11-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-11-01,Other Fossil,3.95,0.27,2.77,0.52
Türkiye,İzmir,2020-11-01,Solar,30.75,2.08,1.48,0.28
Türkiye,İzmir,2020-11-01,Wind,535.3,36.29,5.89,1.11
Türkiye,İzmir,2020-12-01,Bioenergy,26.58,1.87,6.11,1.17
Türkiye,İzmir,2020-12-01,Coal,258.73,18.23,212.16,40.71
Türkiye,İzmir,2020-12-01,Gas,598.51,42.18,293.27,56.27
Türkiye,İzmir,2020-12-01,Geothermal,5.16,0.36,0.2,0.04
Türkiye,İzmir,2020-12-01,Hydro,0,0,0,0
Türkiye,İzmir,2020-12-01,Other Fossil,4.18,0.29,2.93,0.56
Türkiye,İzmir,2020-12-01,Solar,19.07,1.34,0.92,0.18
Türkiye,İzmir,2020-12-01,Wind,506.64,35.71,5.57,1.07
Türkiye,İzmir,2021-01-01,Bioenergy,25.91,1.77,5.96,1.17
Türkiye,İzmir,2021-01-01,Coal,222.98,15.24,182.84,35.98
Türkiye,İzmir,2021-01-01,Gas,630.55,43.09,308.97,60.8
Türkiye,İzmir,2021-01-01,Geothermal,6.64,0.45,0.25,0.05
Türkiye,İzmir,2021-01-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-01-01,Other Fossil,4.49,0.31,3.14,0.62
Türkiye,İzmir,2021-01-01,Solar,19.37,1.32,0.93,0.18
Türkiye,İzmir,2021-01-01,Wind,553.24,37.81,6.09,1.2
Türkiye,İzmir,2021-02-01,Bioenergy,24.04,1.92,5.53,1.26
Türkiye,İzmir,2021-02-01,Coal,234.09,18.68,191.95,43.66
Türkiye,İzmir,2021-02-01,Gas,474.81,37.89,232.66,52.92
Türkiye,İzmir,2021-02-01,Geothermal,5.62,0.45,0.21,0.05
Türkiye,İzmir,2021-02-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-02-01,Other Fossil,3.54,0.28,2.48,0.56
Türkiye,İzmir,2021-02-01,Solar,31.5,2.51,1.51,0.34
Türkiye,İzmir,2021-02-01,Wind,479.39,38.26,5.27,1.2
Türkiye,İzmir,2021-03-01,Bioenergy,27.55,2.02,6.34,1.44
Türkiye,İzmir,2021-03-01,Coal,110.11,8.08,90.29,20.49
Türkiye,İzmir,2021-03-01,Gas,680.95,49.97,333.67,75.71
Türkiye,İzmir,2021-03-01,Geothermal,6.41,0.47,0.24,0.05
Türkiye,İzmir,2021-03-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-03-01,Other Fossil,4.08,0.3,2.86,0.65
Türkiye,İzmir,2021-03-01,Solar,38.65,2.84,1.86,0.42
Türkiye,İzmir,2021-03-01,Wind,495.04,36.33,5.45,1.24
Türkiye,İzmir,2021-04-01,Bioenergy,28.18,2.43,6.48,1.99
Türkiye,İzmir,2021-04-01,Coal,37.5,3.24,30.75,9.45
Türkiye,İzmir,2021-04-01,Gas,567.09,48.96,277.87,85.41
Türkiye,İzmir,2021-04-01,Geothermal,5.81,0.5,0.22,0.07
Türkiye,İzmir,2021-04-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-04-01,Other Fossil,4.05,0.35,2.84,0.87
Türkiye,İzmir,2021-04-01,Solar,40.54,3.5,1.95,0.6
Türkiye,İzmir,2021-04-01,Wind,475.07,41.02,5.23,1.61
Türkiye,İzmir,2021-05-01,Bioenergy,29.71,2.45,6.83,1.36
Türkiye,İzmir,2021-05-01,Coal,259.33,21.38,212.65,42.32
Türkiye,İzmir,2021-05-01,Gas,563.83,46.47,276.28,54.99
Türkiye,İzmir,2021-05-01,Geothermal,3.18,0.26,0.12,0.02
Türkiye,İzmir,2021-05-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-05-01,Other Fossil,0.8,0.07,0.56,0.11
Türkiye,İzmir,2021-05-01,Solar,56.91,4.69,2.73,0.54
Türkiye,İzmir,2021-05-01,Wind,299.43,24.68,3.29,0.65
Türkiye,İzmir,2021-06-01,Bioenergy,29.13,2.44,6.7,1.33
Türkiye,İzmir,2021-06-01,Coal,222.43,18.65,182.39,36.16
Türkiye,İzmir,2021-06-01,Gas,626.23,52.52,306.85,60.83
Türkiye,İzmir,2021-06-01,Geothermal,4.51,0.38,0.17,0.03
Türkiye,İzmir,2021-06-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-06-01,Other Fossil,4.18,0.35,2.93,0.58
Türkiye,İzmir,2021-06-01,Solar,54.62,4.58,2.62,0.52
Türkiye,İzmir,2021-06-01,Wind,251.36,21.08,2.76,0.55
Türkiye,İzmir,2021-07-01,Bioenergy,28.86,1.47,6.64,0.91
Türkiye,İzmir,2021-07-01,Coal,238.21,12.09,195.33,26.85
Türkiye,İzmir,2021-07-01,Gas,1046.79,53.15,512.93,70.51
Türkiye,İzmir,2021-07-01,Geothermal,3.75,0.19,0.14,0.02
Türkiye,İzmir,2021-07-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-07-01,Other Fossil,4.5,0.23,3.15,0.43
Türkiye,İzmir,2021-07-01,Solar,58.83,2.99,2.82,0.39
Türkiye,İzmir,2021-07-01,Wind,588.56,29.88,6.47,0.89
Türkiye,İzmir,2021-08-01,Bioenergy,30.05,1.38,6.91,0.78
Türkiye,İzmir,2021-08-01,Coal,222.4,10.21,182.37,20.57
Türkiye,İzmir,2021-08-01,Gas,1400.25,64.28,686.12,77.4
Türkiye,İzmir,2021-08-01,Geothermal,2.51,0.12,0.1,0.01
Türkiye,İzmir,2021-08-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-08-01,Other Fossil,4.61,0.21,3.23,0.36
Türkiye,İzmir,2021-08-01,Solar,56.09,2.57,2.69,0.3
Türkiye,İzmir,2021-08-01,Wind,462.48,21.23,5.09,0.57
Türkiye,İzmir,2021-09-01,Bioenergy,31.24,1.68,7.19,1.04
Türkiye,İzmir,2021-09-01,Coal,202.62,10.9,166.15,24.1
Türkiye,İzmir,2021-09-01,Gas,1028.65,55.34,504.04,73.11
Türkiye,İzmir,2021-09-01,Geothermal,4.27,0.23,0.16,0.02
Türkiye,İzmir,2021-09-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-09-01,Other Fossil,5.17,0.28,3.62,0.53
Türkiye,İzmir,2021-09-01,Solar,49.95,2.69,2.4,0.35
Türkiye,İzmir,2021-09-01,Wind,536.89,28.88,5.91,0.86
Türkiye,İzmir,2021-10-01,Bioenergy,33.39,1.44,7.68,0.81
Türkiye,İzmir,2021-10-01,Coal,199.88,8.59,163.9,17.37
Türkiye,İzmir,2021-10-01,Gas,1552.85,66.75,760.9,80.62
Türkiye,İzmir,2021-10-01,Geothermal,5.41,0.23,0.21,0.02
Türkiye,İzmir,2021-10-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-10-01,Other Fossil,4.85,0.21,3.39,0.36
Türkiye,İzmir,2021-10-01,Solar,49.95,2.15,2.4,0.25
Türkiye,İzmir,2021-10-01,Wind,480,20.63,5.28,0.56
Türkiye,İzmir,2021-11-01,Bioenergy,31.02,1.79,7.13,1.04
Türkiye,İzmir,2021-11-01,Coal,242.31,13.98,198.69,28.9
Türkiye,İzmir,2021-11-01,Gas,962.92,55.55,471.83,68.64
Türkiye,İzmir,2021-11-01,Geothermal,5.22,0.3,0.2,0.03
Türkiye,İzmir,2021-11-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-11-01,Other Fossil,4.49,0.26,3.14,0.46
Türkiye,İzmir,2021-11-01,Solar,27.9,1.61,1.34,0.19
Türkiye,İzmir,2021-11-01,Wind,459.59,26.51,5.06,0.74
Türkiye,İzmir,2021-12-01,Bioenergy,34.04,1.62,7.83,0.98
Türkiye,İzmir,2021-12-01,Coal,231.53,11.03,189.85,23.68
Türkiye,İzmir,2021-12-01,Gas,1210.76,57.7,593.27,74
Türkiye,İzmir,2021-12-01,Geothermal,5.6,0.27,0.21,0.03
Türkiye,İzmir,2021-12-01,Hydro,0,0,0,0
Türkiye,İzmir,2021-12-01,Other Fossil,4.46,0.21,3.12,0.39
Türkiye,İzmir,2021-12-01,Solar,19.4,0.92,0.93,0.12
Türkiye,İzmir,2021-12-01,Wind,592.63,28.24,6.52,0.81
Türkiye,İzmir,2022-01-01,Bioenergy,34.13,1.83,7.85,1.08
Türkiye,İzmir,2022-01-01,Coal,261.38,14.02,214.33,29.45
Türkiye,İzmir,2022-01-01,Gas,1010.76,54.2,495.27,68.04
Türkiye,İzmir,2022-01-01,Geothermal,5.61,0.3,0.21,0.03
Türkiye,İzmir,2022-01-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-01-01,Other Fossil,4.62,0.25,3.23,0.44
Türkiye,İzmir,2022-01-01,Solar,25.87,1.39,1.24,0.17
Türkiye,İzmir,2022-01-01,Wind,522.35,28.01,5.75,0.79
Türkiye,İzmir,2022-02-01,Bioenergy,30.44,1.97,7,1.15
Türkiye,İzmir,2022-02-01,Coal,235.63,15.24,193.22,31.72
Türkiye,İzmir,2022-02-01,Gas,815.76,52.77,399.72,65.62
Türkiye,İzmir,2022-02-01,Geothermal,4.94,0.32,0.19,0.03
Türkiye,İzmir,2022-02-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-02-01,Other Fossil,4.35,0.28,3.04,0.5
Türkiye,İzmir,2022-02-01,Solar,26.93,1.74,1.29,0.21
Türkiye,İzmir,2022-02-01,Wind,427.77,27.67,4.71,0.77
Türkiye,İzmir,2022-03-01,Bioenergy,32.91,2.11,7.57,1.61
Türkiye,İzmir,2022-03-01,Coal,59.46,3.8,48.76,10.35
Türkiye,İzmir,2022-03-01,Gas,823.77,52.71,403.65,85.7
Türkiye,İzmir,2022-03-01,Geothermal,5.51,0.35,0.21,0.04
Türkiye,İzmir,2022-03-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-03-01,Other Fossil,3.24,0.21,2.27,0.48
Türkiye,İzmir,2022-03-01,Solar,41.16,2.63,1.98,0.42
Türkiye,İzmir,2022-03-01,Wind,596.89,38.19,6.57,1.39
Türkiye,İzmir,2022-04-01,Bioenergy,34.42,3.12,7.92,1.89
Türkiye,İzmir,2022-04-01,Coal,234.08,21.2,191.95,45.86
Türkiye,İzmir,2022-04-01,Gas,429.2,38.87,210.31,50.24
Türkiye,İzmir,2022-04-01,Geothermal,4.58,0.41,0.17,0.04
Türkiye,İzmir,2022-04-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-04-01,Other Fossil,2.88,0.26,2.02,0.48
Türkiye,İzmir,2022-04-01,Solar,49.29,4.46,2.37,0.57
Türkiye,İzmir,2022-04-01,Wind,349.87,31.68,3.85,0.92
Türkiye,İzmir,2022-05-01,Bioenergy,34.03,3.27,7.83,2
Türkiye,İzmir,2022-05-01,Coal,195.93,18.84,160.66,41.02
Türkiye,İzmir,2022-05-01,Gas,435.06,41.82,213.18,54.43
Türkiye,İzmir,2022-05-01,Geothermal,3.87,0.37,0.15,0.04
Türkiye,İzmir,2022-05-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-05-01,Other Fossil,5.13,0.49,3.59,0.92
Türkiye,İzmir,2022-05-01,Solar,60.84,5.85,2.92,0.75
Türkiye,İzmir,2022-05-01,Wind,305.37,29.36,3.36,0.86
Türkiye,İzmir,2022-06-01,Bioenergy,29.87,2.49,6.87,1.8
Türkiye,İzmir,2022-06-01,Coal,250.14,20.84,205.11,53.78
Türkiye,İzmir,2022-06-01,Gas,320.53,26.7,157.06,41.18
Türkiye,İzmir,2022-06-01,Geothermal,3.14,0.26,0.12,0.03
Türkiye,İzmir,2022-06-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-06-01,Other Fossil,5.09,0.42,3.56,0.93
Türkiye,İzmir,2022-06-01,Solar,58.16,4.84,2.79,0.73
Türkiye,İzmir,2022-06-01,Wind,533.64,44.45,5.87,1.54
Türkiye,İzmir,2022-07-01,Bioenergy,32.6,1.96,7.5,1.62
Türkiye,İzmir,2022-07-01,Coal,217.37,13.09,178.24,38.44
Türkiye,İzmir,2022-07-01,Gas,535.54,32.26,262.41,56.6
Türkiye,İzmir,2022-07-01,Geothermal,2.96,0.18,0.11,0.02
Türkiye,İzmir,2022-07-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-07-01,Other Fossil,4.86,0.29,3.4,0.73
Türkiye,İzmir,2022-07-01,Solar,66.7,4.02,3.2,0.69
Türkiye,İzmir,2022-07-01,Wind,800,48.19,8.8,1.9
Türkiye,İzmir,2022-08-01,Bioenergy,32.68,1.55,7.52,0.86
Türkiye,İzmir,2022-08-01,Coal,260.27,12.34,213.42,24.39
Türkiye,İzmir,2022-08-01,Gas,1312.04,62.2,642.9,73.48
Türkiye,İzmir,2022-08-01,Geothermal,2.51,0.12,0.1,0.01
Türkiye,İzmir,2022-08-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-08-01,Other Fossil,4.93,0.23,3.45,0.39
Türkiye,İzmir,2022-08-01,Solar,55.4,2.63,2.66,0.3
Türkiye,İzmir,2022-08-01,Wind,441.56,20.93,4.86,0.56
Türkiye,İzmir,2022-09-01,Bioenergy,31.01,2.46,7.13,1.52
Türkiye,İzmir,2022-09-01,Coal,228.76,18.18,187.58,40.06
Türkiye,İzmir,2022-09-01,Gas,538.46,42.78,263.85,56.35
Türkiye,İzmir,2022-09-01,Geothermal,4.12,0.33,0.16,0.03
Türkiye,İzmir,2022-09-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-09-01,Other Fossil,3.66,0.29,2.56,0.55
Türkiye,İzmir,2022-09-01,Solar,53.79,4.27,2.58,0.55
Türkiye,İzmir,2022-09-01,Wind,398.83,31.69,4.39,0.94
Türkiye,İzmir,2022-10-01,Bioenergy,31.98,2.57,7.36,1.97
Türkiye,İzmir,2022-10-01,Coal,261.14,20.98,214.13,57.22
Türkiye,İzmir,2022-10-01,Gas,286.98,23.06,140.62,37.57
Türkiye,İzmir,2022-10-01,Geothermal,4.46,0.36,0.17,0.05
Türkiye,İzmir,2022-10-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-10-01,Other Fossil,4.6,0.37,3.22,0.86
Türkiye,İzmir,2022-10-01,Solar,41.35,3.32,1.98,0.53
Türkiye,İzmir,2022-10-01,Wind,614.22,49.35,6.76,1.81
Türkiye,İzmir,2022-11-01,Bioenergy,29.23,2.75,6.72,1.94
Türkiye,İzmir,2022-11-01,Coal,252.98,23.81,207.44,59.77
Türkiye,İzmir,2022-11-01,Gas,250.52,23.58,122.75,35.37
Türkiye,İzmir,2022-11-01,Geothermal,4.17,0.39,0.16,0.05
Türkiye,İzmir,2022-11-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-11-01,Other Fossil,4.78,0.45,3.35,0.97
Türkiye,İzmir,2022-11-01,Solar,24.58,2.31,1.18,0.34
Türkiye,İzmir,2022-11-01,Wind,496.26,46.71,5.46,1.57
Türkiye,İzmir,2022-12-01,Bioenergy,29.93,2.37,6.88,1.37
Türkiye,İzmir,2022-12-01,Coal,257.61,20.39,211.24,42.19
Türkiye,İzmir,2022-12-01,Gas,559.1,44.24,273.96,54.71
Türkiye,İzmir,2022-12-01,Geothermal,4.06,0.32,0.15,0.03
Türkiye,İzmir,2022-12-01,Hydro,0,0,0,0
Türkiye,İzmir,2022-12-01,Other Fossil,4.65,0.37,3.26,0.65
Türkiye,İzmir,2022-12-01,Solar,20.35,1.61,0.98,0.2
Türkiye,İzmir,2022-12-01,Wind,388.02,30.7,4.27,0.85
Türkiye,Kahramanmaraş,2018-01-01,Bioenergy,2.43,0.41,0.56,0.17
Türkiye,Kahramanmaraş,2018-01-01,Coal,379.79,64,311.43,95.02
Türkiye,Kahramanmaraş,2018-01-01,Gas,22.78,3.84,11.16,3.41
Türkiye,Kahramanmaraş,2018-01-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-01-01,Hydro,177.24,29.87,4.25,1.3
Türkiye,Kahramanmaraş,2018-01-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-01-01,Solar,6.09,1.03,0.29,0.09
Türkiye,Kahramanmaraş,2018-01-01,Wind,5.12,0.86,0.06,0.02
Türkiye,Kahramanmaraş,2018-02-01,Bioenergy,1.81,0.33,0.42,0.14
Türkiye,Kahramanmaraş,2018-02-01,Coal,335.25,61.78,274.9,94.8
Türkiye,Kahramanmaraş,2018-02-01,Gas,20.36,3.75,9.98,3.44
Türkiye,Kahramanmaraş,2018-02-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-02-01,Hydro,169.92,31.31,4.08,1.41
Türkiye,Kahramanmaraş,2018-02-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-02-01,Solar,11.9,2.19,0.57,0.2
Türkiye,Kahramanmaraş,2018-02-01,Wind,3.42,0.63,0.04,0.01
Türkiye,Kahramanmaraş,2018-03-01,Bioenergy,2.41,0.27,0.55,0.12
Türkiye,Kahramanmaraş,2018-03-01,Coal,529.96,60.45,434.57,95.87
Türkiye,Kahramanmaraş,2018-03-01,Gas,20.17,2.3,9.88,2.18
Türkiye,Kahramanmaraş,2018-03-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-03-01,Hydro,296.45,33.81,7.11,1.57
Türkiye,Kahramanmaraş,2018-03-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-03-01,Solar,23.27,2.65,1.12,0.25
Türkiye,Kahramanmaraş,2018-03-01,Wind,4.5,0.51,0.05,0.01
Türkiye,Kahramanmaraş,2018-04-01,Bioenergy,2.82,0.33,0.65,0.14
Türkiye,Kahramanmaraş,2018-04-01,Coal,544.7,63.81,446.65,95.93
Türkiye,Kahramanmaraş,2018-04-01,Gas,22,2.58,10.78,2.32
Türkiye,Kahramanmaraş,2018-04-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-04-01,Hydro,252.02,29.52,6.05,1.3
Türkiye,Kahramanmaraş,2018-04-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-04-01,Solar,29.92,3.5,1.44,0.31
Türkiye,Kahramanmaraş,2018-04-01,Wind,2.19,0.26,0.02,0
Türkiye,Kahramanmaraş,2018-05-01,Bioenergy,3.17,0.41,0.73,0.16
Türkiye,Kahramanmaraş,2018-05-01,Coal,534.1,69.52,437.96,96.66
Türkiye,Kahramanmaraş,2018-05-01,Gas,17.65,2.3,8.65,1.91
Türkiye,Kahramanmaraş,2018-05-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-05-01,Hydro,182.97,23.82,4.39,0.97
Türkiye,Kahramanmaraş,2018-05-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-05-01,Solar,27.91,3.63,1.34,0.3
Türkiye,Kahramanmaraş,2018-05-01,Wind,2.49,0.32,0.03,0.01
Türkiye,Kahramanmaraş,2018-06-01,Bioenergy,2.74,0.36,0.63,0.14
Türkiye,Kahramanmaraş,2018-06-01,Coal,522.39,67.89,428.36,96.73
Türkiye,Kahramanmaraş,2018-06-01,Gas,15.69,2.04,7.69,1.74
Türkiye,Kahramanmaraş,2018-06-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-06-01,Hydro,193.54,25.15,4.64,1.05
Türkiye,Kahramanmaraş,2018-06-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-06-01,Solar,30.95,4.02,1.49,0.34
Türkiye,Kahramanmaraş,2018-06-01,Wind,4.12,0.54,0.05,0.01
Türkiye,Kahramanmaraş,2018-07-01,Bioenergy,2.67,0.31,0.61,0.12
Türkiye,Kahramanmaraş,2018-07-01,Coal,578.34,67.4,474.24,96.08
Türkiye,Kahramanmaraş,2018-07-01,Gas,24.19,2.82,11.85,2.4
Türkiye,Kahramanmaraş,2018-07-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-07-01,Hydro,211.21,24.61,5.07,1.03
Türkiye,Kahramanmaraş,2018-07-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-07-01,Solar,36.16,4.21,1.74,0.35
Türkiye,Kahramanmaraş,2018-07-01,Wind,5.51,0.64,0.06,0.01
Türkiye,Kahramanmaraş,2018-08-01,Bioenergy,2.46,0.27,0.57,0.12
Türkiye,Kahramanmaraş,2018-08-01,Coal,571.47,62.76,468.61,97.01
Türkiye,Kahramanmaraş,2018-08-01,Gas,10.71,1.18,5.25,1.09
Türkiye,Kahramanmaraş,2018-08-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-08-01,Hydro,285.55,31.36,6.85,1.42
Türkiye,Kahramanmaraş,2018-08-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-08-01,Solar,35.2,3.87,1.69,0.35
Türkiye,Kahramanmaraş,2018-08-01,Wind,5.17,0.57,0.06,0.01
Türkiye,Kahramanmaraş,2018-09-01,Bioenergy,2.47,0.34,0.57,0.15
Türkiye,Kahramanmaraş,2018-09-01,Coal,457.02,63.45,374.76,95.47
Türkiye,Kahramanmaraş,2018-09-01,Gas,22.02,3.06,10.79,2.75
Türkiye,Kahramanmaraş,2018-09-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-09-01,Hydro,204.98,28.46,4.92,1.25
Türkiye,Kahramanmaraş,2018-09-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-09-01,Solar,30.64,4.25,1.47,0.37
Türkiye,Kahramanmaraş,2018-09-01,Wind,3.15,0.44,0.03,0.01
Türkiye,Kahramanmaraş,2018-10-01,Bioenergy,2.47,0.36,0.57,0.14
Türkiye,Kahramanmaraş,2018-10-01,Coal,478.78,70.54,392.6,96.29
Türkiye,Kahramanmaraş,2018-10-01,Gas,19.99,2.95,9.8,2.4
Türkiye,Kahramanmaraş,2018-10-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-10-01,Hydro,151.09,22.26,3.63,0.89
Türkiye,Kahramanmaraş,2018-10-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-10-01,Solar,22.63,3.33,1.09,0.27
Türkiye,Kahramanmaraş,2018-10-01,Wind,3.74,0.55,0.04,0.01
Türkiye,Kahramanmaraş,2018-11-01,Bioenergy,2.79,0.48,0.64,0.17
Türkiye,Kahramanmaraş,2018-11-01,Coal,446.33,76.84,365.99,97.35
Türkiye,Kahramanmaraş,2018-11-01,Gas,12.65,2.18,6.2,1.65
Türkiye,Kahramanmaraş,2018-11-01,Geothermal,0,0,0,0
Türkiye,Kahramanmaraş,2018-11-01,Hydro,95.59,16.46,2.29,0.61
Türkiye,Kahramanmaraş,2018-11-01,Other Fossil,0,0,0,0
Türkiye,Kahramanmaraş,2018-11-01,Solar,15.67,2.7,0.75,0.2
Türkiye,Kahramanmaraş,2018-11-01,Wind,7.81,1.34,0.09,0.02
Türkiye,Kahramanmaraş,2018-12-01,Bioenergy,3.32,0.6,0.76,0.29
Türkiye,Kahramanmaraş,2018-12-01,Coal,301.86,54.38,247.53,95.08
Türkiye,Kahramanmaraş,2018-12-01,Gas,12.86,2.32,6.3,2.42
Türkiye,Kahramanmaraş,2018-12-01,Geothermal,0,0,0,0
