country,state,date,variable,generation_gwh,capacity_gw
India,Dadra and Nagar Haveli,2021-09-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2021-09-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2021-09-01,SOLAR,2.89,0.01
India,Dadra and Nagar Haveli,2021-09-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2021-10-01,SOLAR,4.61,0.01
India,Dadra and Nagar Haveli,2021-10-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2021-11-01,SOLAR,5.1,0.01
India,Dadra and Nagar Haveli,2021-11-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2021-12-01,SOLAR,3.84,0.01
India,Dadra and Nagar Haveli,2021-12-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-01-01,SOLAR,4.36,0.01
India,Dadra and Nagar Haveli,2022-01-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-02-01,SOLAR,4.91,0.01
India,Dadra and Nagar Haveli,2022-02-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-03-01,BIO,1.18,0.0
India,Dadra and Nagar Haveli,2022-03-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-03-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-03-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-03-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-03-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-03-01,SOLAR,3.22,0.01
India,Dadra and Nagar Haveli,2022-03-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-04-01,BIO,0.81,0.0
India,Dadra and Nagar Haveli,2022-04-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-04-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-04-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-04-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-04-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-04-01,SOLAR,3.36,0.01
India,Dadra and Nagar Haveli,2022-04-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-05-01,SOLAR,1.51,0.01
India,Dadra and Nagar Haveli,2022-05-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-06-01,SOLAR,1.27,0.01
India,Dadra and Nagar Haveli,2022-06-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-07-01,SOLAR,0.75,0.01
India,Dadra and Nagar Haveli,2022-07-01,WIND,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,BIO,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,COAL,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,GAS,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,HYDRO,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,NUCLEAR,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,OTHRENEW,0.0,0.0
India,Dadra and Nagar Haveli,2022-08-01,SOLAR,1.0,0.01
India,Dadra and Nagar Haveli,2022-08-01,WIND,0.0,0.0
India,Daman and Diu,2019-01-01,BIO,0.0,
India,Daman and Diu,2019-01-01,COAL,0.0,
India,Daman and Diu,2019-01-01,GAS,0.0,
India,Daman and Diu,2019-01-01,HYDRO,0.0,
India,Daman and Diu,2019-01-01,NUCLEAR,0.0,
India,Daman and Diu,2019-01-01,OTHRENEW,0.0,
India,Daman and Diu,2019-01-01,SOLAR,1.76,
India,Daman and Diu,2019-01-01,WIND,0.0,
India,Daman and Diu,2019-02-01,BIO,0.0,
India,Daman and Diu,2019-02-01,COAL,0.0,
India,Daman and Diu,2019-02-01,GAS,0.0,
India,Daman and Diu,2019-02-01,HYDRO,0.0,
India,Daman and Diu,2019-02-01,NUCLEAR,0.0,
India,Daman and Diu,2019-02-01,OTHRENEW,0.0,
India,Daman and Diu,2019-02-01,SOLAR,1.84,
India,Daman and Diu,2019-02-01,WIND,0.0,
India,Daman and Diu,2019-03-01,BIO,0.0,0.0
India,Daman and Diu,2019-03-01,COAL,0.0,0.0
India,Daman and Diu,2019-03-01,GAS,0.0,0.0
India,Daman and Diu,2019-03-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-03-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-03-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-03-01,SOLAR,2.24,0.01
India,Daman and Diu,2019-03-01,WIND,0.0,0.0
India,Daman and Diu,2019-04-01,BIO,0.0,0.0
India,Daman and Diu,2019-04-01,COAL,0.0,0.0
India,Daman and Diu,2019-04-01,GAS,0.0,0.0
India,Daman and Diu,2019-04-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-04-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-04-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-04-01,SOLAR,2.12,0.01
India,Daman and Diu,2019-04-01,WIND,0.0,0.0
India,Daman and Diu,2019-05-01,BIO,0.0,0.0
India,Daman and Diu,2019-05-01,COAL,0.0,0.0
India,Daman and Diu,2019-05-01,GAS,0.0,0.0
India,Daman and Diu,2019-05-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-05-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-05-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-05-01,SOLAR,2.12,0.02
India,Daman and Diu,2019-05-01,WIND,0.0,0.0
India,Daman and Diu,2019-06-01,BIO,0.0,0.0
India,Daman and Diu,2019-06-01,COAL,0.0,0.0
India,Daman and Diu,2019-06-01,GAS,0.0,0.0
India,Daman and Diu,2019-06-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-06-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-06-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-06-01,SOLAR,1.35,0.02
India,Daman and Diu,2019-06-01,WIND,0.0,0.0
India,Daman and Diu,2019-07-01,BIO,0.0,0.0
India,Daman and Diu,2019-07-01,COAL,0.0,0.0
India,Daman and Diu,2019-07-01,GAS,0.0,0.0
India,Daman and Diu,2019-07-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-07-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-07-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-07-01,SOLAR,1.39,0.02
India,Daman and Diu,2019-07-01,WIND,0.0,0.0
India,Daman and Diu,2019-08-01,BIO,0.0,0.0
India,Daman and Diu,2019-08-01,COAL,0.0,0.0
India,Daman and Diu,2019-08-01,GAS,0.0,0.0
India,Daman and Diu,2019-08-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-08-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-08-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-08-01,SOLAR,1.36,0.02
India,Daman and Diu,2019-08-01,WIND,0.0,0.0
India,Daman and Diu,2019-09-01,BIO,0.0,0.0
India,Daman and Diu,2019-09-01,COAL,0.0,0.0
India,Daman and Diu,2019-09-01,GAS,0.0,0.0
India,Daman and Diu,2019-09-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-09-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-09-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-09-01,SOLAR,1.34,0.02
India,Daman and Diu,2019-09-01,WIND,0.0,0.0
India,Daman and Diu,2019-10-01,BIO,0.0,0.0
India,Daman and Diu,2019-10-01,COAL,0.0,0.0
India,Daman and Diu,2019-10-01,GAS,0.0,0.0
India,Daman and Diu,2019-10-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-10-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-10-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-10-01,SOLAR,1.91,0.02
India,Daman and Diu,2019-10-01,WIND,0.0,0.0
India,Daman and Diu,2019-11-01,BIO,0.0,0.0
India,Daman and Diu,2019-11-01,COAL,0.0,0.0
India,Daman and Diu,2019-11-01,GAS,0.0,0.0
India,Daman and Diu,2019-11-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-11-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-11-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-11-01,SOLAR,1.78,0.02
India,Daman and Diu,2019-11-01,WIND,0.0,0.0
India,Daman and Diu,2019-12-01,BIO,0.0,0.0
India,Daman and Diu,2019-12-01,COAL,0.0,0.0
India,Daman and Diu,2019-12-01,GAS,0.0,0.0
India,Daman and Diu,2019-12-01,HYDRO,0.0,0.0
India,Daman and Diu,2019-12-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2019-12-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2019-12-01,SOLAR,2.23,0.02
India,Daman and Diu,2019-12-01,WIND,0.0,0.0
India,Daman and Diu,2020-01-01,BIO,0.0,0.0
India,Daman and Diu,2020-01-01,COAL,0.0,0.0
India,Daman and Diu,2020-01-01,GAS,0.0,0.0
India,Daman and Diu,2020-01-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-01-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-01-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-01-01,SOLAR,2.01,0.02
India,Daman and Diu,2020-01-01,WIND,0.0,0.0
India,Daman and Diu,2020-02-01,BIO,0.0,0.0
India,Daman and Diu,2020-02-01,COAL,0.0,0.0
India,Daman and Diu,2020-02-01,GAS,0.0,0.0
India,Daman and Diu,2020-02-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-02-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-02-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-02-01,SOLAR,2.11,0.02
India,Daman and Diu,2020-02-01,WIND,0.0,0.0
India,Daman and Diu,2020-03-01,BIO,0.0,0.0
India,Daman and Diu,2020-03-01,COAL,0.0,0.0
India,Daman and Diu,2020-03-01,GAS,0.0,0.0
India,Daman and Diu,2020-03-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-03-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-03-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-03-01,SOLAR,2.11,0.02
India,Daman and Diu,2020-03-01,WIND,0.0,0.0
India,Daman and Diu,2020-04-01,BIO,0.0,0.0
India,Daman and Diu,2020-04-01,COAL,0.0,0.0
India,Daman and Diu,2020-04-01,GAS,0.0,0.0
India,Daman and Diu,2020-04-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-04-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-04-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-04-01,SOLAR,2.57,0.02
India,Daman and Diu,2020-04-01,WIND,0.0,0.0
India,Daman and Diu,2020-05-01,BIO,0.0,0.0
India,Daman and Diu,2020-05-01,COAL,0.0,0.0
India,Daman and Diu,2020-05-01,GAS,0.0,0.0
India,Daman and Diu,2020-05-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-05-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-05-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-05-01,SOLAR,2.24,0.02
India,Daman and Diu,2020-05-01,WIND,0.0,0.0
India,Daman and Diu,2020-06-01,BIO,0.26,0.0
India,Daman and Diu,2020-06-01,COAL,0.0,0.0
India,Daman and Diu,2020-06-01,GAS,0.0,0.0
India,Daman and Diu,2020-06-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-06-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-06-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-06-01,SOLAR,1.78,0.02
India,Daman and Diu,2020-06-01,WIND,0.0,0.0
India,Daman and Diu,2020-07-01,BIO,1.32,0.0
India,Daman and Diu,2020-07-01,COAL,0.0,0.0
India,Daman and Diu,2020-07-01,GAS,0.0,0.0
India,Daman and Diu,2020-07-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-07-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-07-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-07-01,SOLAR,1.65,0.02
India,Daman and Diu,2020-07-01,WIND,0.0,0.0
India,Daman and Diu,2020-08-01,BIO,1.2,0.0
India,Daman and Diu,2020-08-01,COAL,0.0,0.0
India,Daman and Diu,2020-08-01,GAS,0.0,0.0
India,Daman and Diu,2020-08-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-08-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-08-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-08-01,SOLAR,1.57,0.03
India,Daman and Diu,2020-08-01,WIND,0.0,0.0
India,Daman and Diu,2020-09-01,BIO,0.85,0.0
India,Daman and Diu,2020-09-01,COAL,0.0,0.0
India,Daman and Diu,2020-09-01,GAS,0.0,0.0
India,Daman and Diu,2020-09-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-09-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-09-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-09-01,SOLAR,1.95,0.03
India,Daman and Diu,2020-09-01,WIND,0.0,0.0
India,Daman and Diu,2020-10-01,BIO,1.23,0.0
India,Daman and Diu,2020-10-01,COAL,0.0,0.0
India,Daman and Diu,2020-10-01,GAS,0.0,0.0
India,Daman and Diu,2020-10-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-10-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-10-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-10-01,SOLAR,2.42,0.03
India,Daman and Diu,2020-10-01,WIND,0.0,0.0
India,Daman and Diu,2020-11-01,BIO,1.16,0.0
India,Daman and Diu,2020-11-01,COAL,0.0,0.0
India,Daman and Diu,2020-11-01,GAS,0.0,0.0
India,Daman and Diu,2020-11-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-11-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-11-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-11-01,SOLAR,2.55,0.03
India,Daman and Diu,2020-11-01,WIND,0.0,0.0
India,Daman and Diu,2020-12-01,BIO,1.21,0.0
India,Daman and Diu,2020-12-01,COAL,0.0,0.0
India,Daman and Diu,2020-12-01,GAS,0.0,0.0
India,Daman and Diu,2020-12-01,HYDRO,0.0,0.0
India,Daman and Diu,2020-12-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2020-12-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2020-12-01,SOLAR,2.58,0.04
India,Daman and Diu,2020-12-01,WIND,0.0,0.0
India,Daman and Diu,2021-01-01,BIO,1.1,0.0
India,Daman and Diu,2021-01-01,COAL,0.0,0.0
India,Daman and Diu,2021-01-01,GAS,0.0,0.0
India,Daman and Diu,2021-01-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-01-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-01-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-01-01,SOLAR,2.8,0.04
India,Daman and Diu,2021-01-01,WIND,0.0,0.0
India,Daman and Diu,2021-02-01,BIO,1.1,0.0
India,Daman and Diu,2021-02-01,COAL,0.0,0.0
India,Daman and Diu,2021-02-01,GAS,0.0,0.0
India,Daman and Diu,2021-02-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-02-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-02-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-02-01,SOLAR,2.8,0.04
India,Daman and Diu,2021-02-01,WIND,0.0,0.0
India,Daman and Diu,2021-03-01,BIO,1.1,0.0
India,Daman and Diu,2021-03-01,COAL,0.0,0.0
India,Daman and Diu,2021-03-01,GAS,0.0,0.0
India,Daman and Diu,2021-03-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-03-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-03-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-03-01,SOLAR,5.34,0.04
India,Daman and Diu,2021-03-01,WIND,0.0,0.0
India,Daman and Diu,2021-04-01,BIO,0.48,0.0
India,Daman and Diu,2021-04-01,COAL,0.0,0.0
India,Daman and Diu,2021-04-01,GAS,0.0,0.0
India,Daman and Diu,2021-04-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-04-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-04-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-04-01,SOLAR,4.24,0.04
India,Daman and Diu,2021-04-01,WIND,0.0,0.0
India,Daman and Diu,2021-05-01,BIO,1.09,0.0
India,Daman and Diu,2021-05-01,COAL,0.0,0.0
India,Daman and Diu,2021-05-01,GAS,0.0,0.0
India,Daman and Diu,2021-05-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-05-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-05-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-05-01,SOLAR,7.47,0.04
India,Daman and Diu,2021-05-01,WIND,0.0,0.0
India,Daman and Diu,2021-06-01,BIO,1.09,0.0
India,Daman and Diu,2021-06-01,COAL,0.0,0.0
India,Daman and Diu,2021-06-01,GAS,0.0,0.0
India,Daman and Diu,2021-06-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-06-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-06-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-06-01,SOLAR,8.33,0.04
India,Daman and Diu,2021-06-01,WIND,0.0,0.0
India,Daman and Diu,2021-07-01,BIO,1.11,0.0
India,Daman and Diu,2021-07-01,COAL,0.0,0.0
India,Daman and Diu,2021-07-01,GAS,0.0,0.0
India,Daman and Diu,2021-07-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-07-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-07-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-07-01,SOLAR,7.38,0.04
India,Daman and Diu,2021-07-01,WIND,0.0,0.0
India,Daman and Diu,2021-08-01,BIO,0.92,0.0
India,Daman and Diu,2021-08-01,COAL,0.0,0.0
India,Daman and Diu,2021-08-01,GAS,0.0,0.0
India,Daman and Diu,2021-08-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-08-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-08-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-08-01,SOLAR,5.1,0.04
India,Daman and Diu,2021-08-01,WIND,0.0,0.0
India,Daman and Diu,2021-09-01,BIO,1.05,0.0
India,Daman and Diu,2021-09-01,COAL,0.0,0.0
India,Daman and Diu,2021-09-01,GAS,0.0,0.0
India,Daman and Diu,2021-09-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-09-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-09-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-09-01,SOLAR,2.12,0.04
India,Daman and Diu,2021-09-01,WIND,0.0,0.0
India,Daman and Diu,2021-10-01,BIO,1.08,0.0
India,Daman and Diu,2021-10-01,COAL,0.0,0.0
India,Daman and Diu,2021-10-01,GAS,0.0,0.0
India,Daman and Diu,2021-10-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-10-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-10-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-10-01,SOLAR,2.35,0.04
India,Daman and Diu,2021-10-01,WIND,0.0,0.0
India,Daman and Diu,2021-11-01,BIO,1.07,0.0
India,Daman and Diu,2021-11-01,COAL,0.0,0.0
India,Daman and Diu,2021-11-01,GAS,0.0,0.0
India,Daman and Diu,2021-11-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-11-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-11-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-11-01,SOLAR,2.63,0.04
India,Daman and Diu,2021-11-01,WIND,0.0,0.0
India,Daman and Diu,2021-12-01,BIO,1.02,0.0
India,Daman and Diu,2021-12-01,COAL,0.0,0.0
India,Daman and Diu,2021-12-01,GAS,0.0,0.0
India,Daman and Diu,2021-12-01,HYDRO,0.0,0.0
India,Daman and Diu,2021-12-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2021-12-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2021-12-01,SOLAR,4.32,0.04
India,Daman and Diu,2021-12-01,WIND,0.0,0.0
India,Daman and Diu,2022-01-01,BIO,1.16,0.0
India,Daman and Diu,2022-01-01,COAL,0.0,0.0
India,Daman and Diu,2022-01-01,GAS,0.0,0.0
India,Daman and Diu,2022-01-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-01-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-01-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-01-01,SOLAR,3.01,0.04
India,Daman and Diu,2022-01-01,WIND,0.0,0.0
India,Daman and Diu,2022-02-01,BIO,1.07,0.0
India,Daman and Diu,2022-02-01,COAL,0.0,0.0
India,Daman and Diu,2022-02-01,GAS,0.0,0.0
India,Daman and Diu,2022-02-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-02-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-02-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-02-01,SOLAR,2.83,0.04
India,Daman and Diu,2022-02-01,WIND,0.0,0.0
India,Daman and Diu,2022-03-01,BIO,0.0,0.0
India,Daman and Diu,2022-03-01,COAL,0.0,0.0
India,Daman and Diu,2022-03-01,GAS,0.0,0.0
India,Daman and Diu,2022-03-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-03-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-03-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-03-01,SOLAR,5.79,0.04
India,Daman and Diu,2022-03-01,WIND,0.0,0.0
India,Daman and Diu,2022-04-01,BIO,0.81,0.0
India,Daman and Diu,2022-04-01,COAL,0.0,0.0
India,Daman and Diu,2022-04-01,GAS,0.0,0.0
India,Daman and Diu,2022-04-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-04-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-04-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-04-01,SOLAR,3.36,0.04
India,Daman and Diu,2022-04-01,WIND,0.0,0.0
India,Daman and Diu,2022-05-01,BIO,0.81,0.0
India,Daman and Diu,2022-05-01,COAL,0.0,0.0
India,Daman and Diu,2022-05-01,GAS,0.0,0.0
India,Daman and Diu,2022-05-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-05-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-05-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-05-01,SOLAR,3.36,0.04
India,Daman and Diu,2022-05-01,WIND,0.0,0.0
India,Daman and Diu,2022-06-01,BIO,0.81,0.0
India,Daman and Diu,2022-06-01,COAL,0.0,0.0
India,Daman and Diu,2022-06-01,GAS,0.0,0.0
India,Daman and Diu,2022-06-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-06-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-06-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-06-01,SOLAR,3.36,0.04
India,Daman and Diu,2022-06-01,WIND,0.0,0.0
India,Daman and Diu,2022-07-01,BIO,0.0,0.0
India,Daman and Diu,2022-07-01,COAL,0.0,0.0
India,Daman and Diu,2022-07-01,GAS,0.0,0.0
India,Daman and Diu,2022-07-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-07-01,NUCLEAR,0.0,0.0
India,Daman and Diu,2022-07-01,OTHRENEW,0.0,0.0
India,Daman and Diu,2022-07-01,SOLAR,0.0,0.04
India,Daman and Diu,2022-07-01,WIND,0.0,0.0
India,Daman and Diu,2022-08-01,BIO,0.0,0.0
India,Daman and Diu,2022-08-01,COAL,0.0,0.0
India,Daman and Diu,2022-08-01,GAS,0.0,0.0
India,Daman and Diu,2022-08-01,HYDRO,0.0,0.0
India,Daman and Diu,2022-08-01,NUCLEAR,0.0,0.0
