country,state,year,variable,generation_gwh,share_of_generation_pct,capacity_mw,emissions_ktco2,share_of_emissions_pct
India,Lakshadweep,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2019,Wind and solar,0.65,100.0,0.75,0.03,100.0
India,Lakshadweep,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Clean,0.55,100.0,0.75,0.03,100.0
India,Lakshadweep,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Hydro,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Renewables,0.55,100.0,0.75,0.03,100.0
India,Lakshadweep,2020,Solar,0.55,100.0,0.75,0.03,100.0
India,Lakshadweep,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2020,Wind and solar,0.55,100.0,0.75,0.03,100.0
India,Lakshadweep,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Clean,0.35,100.0,3.27,0.02,100.0
India,Lakshadweep,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Hydro,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Renewables,0.35,100.0,3.27,0.02,100.0
India,Lakshadweep,2021,Solar,0.35,100.0,3.27,0.02,100.0
India,Lakshadweep,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2021,Wind and solar,0.35,100.0,3.27,0.02,100.0
India,Lakshadweep,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2022,Clean,0.11,100.0,3.27,0.01,100.0
India,Lakshadweep,2022,Coal,0.0,0.0,26.83,0.0,0.0
India,Lakshadweep,2022,Fossil,0.0,0.0,26.83,0.0,0.0
India,Lakshadweep,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2022,Hydro,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Lakshadweep,2022,Renewables,0.11,100.0,3.27,0.01,100.0
India,Lakshadweep,2022,Solar,0.11,100.0,3.27,0.01,100.0
India,Lakshadweep,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2022,Wind and solar,0.11,100.0,3.27,0.01,100.0
India,Lakshadweep,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2023,Clean,0.09,0.15,4.97,0.0,0.01
India,Lakshadweep,2023,Coal,62.82,99.85,26.83,51.51,99.99
India,Lakshadweep,2023,Fossil,62.82,99.85,26.83,51.51,99.99
India,Lakshadweep,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2023,Hydro,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Lakshadweep,2023,Renewables,0.09,0.15,4.97,0.0,0.01
India,Lakshadweep,2023,Solar,0.09,0.15,4.97,0.0,0.01
India,Lakshadweep,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2023,Wind and solar,0.09,0.15,4.97,0.0,0.01
India,Lakshadweep,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2024,Clean,0.09,0.14,4.97,0.0,0.01
India,Lakshadweep,2024,Coal,66.7,99.86,26.83,54.69,99.99
India,Lakshadweep,2024,Fossil,66.7,99.86,26.83,54.69,99.99
India,Lakshadweep,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2024,Hydro,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Lakshadweep,2024,Renewables,0.09,0.14,4.97,0.0,0.01
India,Lakshadweep,2024,Solar,0.09,0.14,4.97,0.0,0.01
India,Lakshadweep,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Lakshadweep,2024,Wind and solar,0.09,0.14,4.97,0.0,0.01
India,Madhya Pradesh,2019,Bioenergy,103.24,0.08,120.75,23.74,0.03
India,Madhya Pradesh,2019,Clean,13925.23,10.83,7209.04,378.46,0.4
India,Madhya Pradesh,2019,Coal,114695.01,89.17,20490.0,94049.91,99.6
India,Madhya Pradesh,2019,Fossil,114695.01,89.17,20490.0,94049.91,99.6
India,Madhya Pradesh,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2019,Hydro,6037.43,4.69,2330.91,144.9,0.15
India,Madhya Pradesh,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2019,Other Renewables,36.51,0.03,0.0,1.39,0.0
India,Madhya Pradesh,2019,Renewables,13925.23,10.83,7209.04,378.46,0.4
India,Madhya Pradesh,2019,Solar,3329.83,2.59,2237.49,159.83,0.17
India,Madhya Pradesh,2019,Wind,4418.22,3.44,2519.89,48.6,0.05
India,Madhya Pradesh,2019,Wind and solar,7748.05,6.03,4757.38,208.43,0.22
India,Madhya Pradesh,2020,Bioenergy,89.88,0.07,122.75,20.67,0.02
India,Madhya Pradesh,2020,Clean,14973.73,11.1,7417.5,426.0,0.42
India,Madhya Pradesh,2020,Coal,119969.96,88.9,21150.0,98375.37,99.57
India,Madhya Pradesh,2020,Fossil,119969.96,88.9,21150.0,98375.37,99.57
India,Madhya Pradesh,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2020,Hydro,6716.88,4.98,2334.71,161.21,0.16
India,Madhya Pradesh,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2020,Other Renewables,40.08,0.03,0.0,1.52,0.0
India,Madhya Pradesh,2020,Renewables,14973.73,11.1,7417.5,426.0,0.42
India,Madhya Pradesh,2020,Solar,4140.58,3.07,2440.15,198.75,0.2
India,Madhya Pradesh,2020,Wind,3986.31,2.95,2519.89,43.85,0.04
India,Madhya Pradesh,2020,Wind and solar,8126.89,6.02,4960.04,242.6,0.24
India,Madhya Pradesh,2021,Bioenergy,83.6,0.06,128.0,19.23,0.02
India,Madhya Pradesh,2021,Clean,13661.61,9.65,7662.72,384.38,0.37
India,Madhya Pradesh,2021,Coal,127911.34,90.35,21950.0,104887.3,99.63
India,Madhya Pradesh,2021,Fossil,127911.34,90.35,21950.0,104887.3,99.63
India,Madhya Pradesh,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2021,Hydro,5209.96,3.68,2334.71,125.04,0.12
India,Madhya Pradesh,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2021,Other Renewables,34.35,0.02,0.0,1.31,0.0
India,Madhya Pradesh,2021,Renewables,13661.61,9.65,7662.72,384.38,0.37
India,Madhya Pradesh,2021,Solar,3976.43,2.81,2680.12,190.87,0.18
India,Madhya Pradesh,2021,Wind,4357.27,3.08,2519.89,47.93,0.05
India,Madhya Pradesh,2021,Wind and solar,8333.7,5.89,5200.01,238.8,0.23
India,Madhya Pradesh,2022,Bioenergy,138.44,0.09,131.75,31.84,0.03
India,Madhya Pradesh,2022,Clean,15928.43,10.4,8109.53,449.9,0.4
India,Madhya Pradesh,2022,Coal,137129.53,89.59,21950.0,112446.22,99.6
India,Madhya Pradesh,2022,Fossil,137129.53,89.59,21950.0,112446.22,99.6
India,Madhya Pradesh,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2022,Hydro,7297.99,4.77,2358.71,175.15,0.16
India,Madhya Pradesh,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2022,Other Renewables,37.43,0.02,,1.42,0.0
India,Madhya Pradesh,2022,Renewables,15928.43,10.4,8109.53,449.9,0.4
India,Madhya Pradesh,2022,Solar,4013.24,2.62,2774.78,192.64,0.17
India,Madhya Pradesh,2022,Wind,4441.33,2.9,2844.29,48.85,0.04
India,Madhya Pradesh,2022,Wind and solar,8454.57,5.52,5619.07,241.49,0.21
India,Madhya Pradesh,2023,Bioenergy,186.42,0.12,134.94,42.88,0.04
India,Madhya Pradesh,2023,Clean,15866.85,9.92,8507.99,445.82,0.38
India,Madhya Pradesh,2023,Coal,144146.17,90.08,22000.0,118199.86,99.62
India,Madhya Pradesh,2023,Fossil,144146.17,90.08,22000.0,118199.86,99.62
India,Madhya Pradesh,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2023,Hydro,7190.14,4.49,2358.71,172.56,0.15
India,Madhya Pradesh,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2023,Other Renewables,30.33,0.02,,1.15,0.0
India,Madhya Pradesh,2023,Renewables,15866.85,9.92,8507.99,445.82,0.38
India,Madhya Pradesh,2023,Solar,3680.5,2.3,3170.05,176.66,0.15
India,Madhya Pradesh,2023,Wind,4779.46,2.99,2844.29,52.57,0.04
India,Madhya Pradesh,2023,Wind and solar,8459.96,5.29,6014.34,229.23,0.19
India,Madhya Pradesh,2024,Bioenergy,194.03,0.12,135.36,44.63,0.04
India,Madhya Pradesh,2024,Clean,18848.16,11.41,10311.94,576.76,0.48
India,Madhya Pradesh,2024,Coal,146307.67,88.59,22000.0,119972.29,99.52
India,Madhya Pradesh,2024,Fossil,146307.67,88.59,22000.0,119972.29,99.52
India,Madhya Pradesh,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2024,Hydro,7860.52,4.76,2358.71,188.65,0.16
India,Madhya Pradesh,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Madhya Pradesh,2024,Other Renewables,56.56,0.03,,2.15,0.0
India,Madhya Pradesh,2024,Renewables,18848.16,11.41,10311.94,576.76,0.48
India,Madhya Pradesh,2024,Solar,6032.96,3.65,4973.58,289.58,0.24
India,Madhya Pradesh,2024,Wind,4704.09,2.85,2844.29,51.75,0.04
India,Madhya Pradesh,2024,Wind and solar,10737.05,6.5,7817.87,341.33,0.28
India,Maharashtra,2019,Bioenergy,3529.62,2.42,2528.69,811.81,0.88
India,Maharashtra,2019,Clean,31279.38,21.44,14019.01,1298.1,1.4
India,Maharashtra,2019,Coal,106306.24,72.9,25386.0,87171.12,94.24
India,Maharashtra,2019,Fossil,114540.33,78.55,28593.08,91205.82,98.6
India,Maharashtra,2019,Gas,8234.09,5.65,3207.08,4034.7,4.36
India,Maharashtra,2019,Hydro,6375.01,4.37,3426.57,153.0,0.17
India,Maharashtra,2019,Nuclear,11156.54,7.65,1400.0,133.88,0.14
India,Maharashtra,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Maharashtra,2019,Other Renewables,1.12,0.0,0.0,0.04,0.0
India,Maharashtra,2019,Renewables,20122.84,13.79,12619.01,1164.22,1.26
India,Maharashtra,2019,Solar,2350.88,1.61,1663.42,112.84,0.12
India,Maharashtra,2019,Wind,7866.21,5.39,5000.33,86.53,0.09
India,Maharashtra,2019,Wind and solar,10217.09,7.0,6663.75,199.37,0.21
India,Maharashtra,2020,Bioenergy,3542.29,2.78,2596.99,814.73,1.0
India,Maharashtra,2020,Clean,27528.86,21.58,14319.72,1258.75,1.55
India,Maharashtra,2020,Coal,93933.65,73.63,24966.0,77025.59,94.77
India,Maharashtra,2020,Fossil,100046.84,78.42,28173.08,80021.05,98.46
India,Maharashtra,2020,Gas,6113.19,4.79,3207.08,2995.46,3.69
India,Maharashtra,2020,Hydro,5967.2,4.68,3426.58,143.21,0.18
India,Maharashtra,2020,Nuclear,8972.34,7.03,1400.0,107.67,0.13
India,Maharashtra,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Maharashtra,2020,Other Renewables,0.15,0.0,0.0,0.01,0.0
India,Maharashtra,2020,Renewables,18556.52,14.55,12919.72,1151.08,1.42
India,Maharashtra,2020,Solar,2529.98,1.98,1895.82,121.44,0.15
India,Maharashtra,2020,Wind,6516.9,5.11,5000.33,71.69,0.09
India,Maharashtra,2020,Wind and solar,9046.88,7.09,6896.15,193.13,0.24
India,Maharashtra,2021,Bioenergy,4312.73,2.81,2632.15,991.93,0.98
India,Maharashtra,2021,Clean,29850.98,19.44,15044.73,1500.05,1.49
India,Maharashtra,2021,Coal,117319.44,76.37,23856.0,96201.94,95.38
India,Maharashtra,2021,Fossil,123777.77,80.57,27063.08,99366.52,98.52
India,Maharashtra,2021,Gas,6458.33,4.2,3207.08,3164.58,3.14
India,Maharashtra,2021,Hydro,6761.09,4.4,3427.83,162.27,0.16
India,Maharashtra,2021,Nuclear,8214.5,5.35,1400.0,98.57,0.1
India,Maharashtra,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Maharashtra,2021,Other Renewables,0.08,0.0,0.0,0.0,0.0
India,Maharashtra,2021,Renewables,21636.48,14.09,13644.73,1401.48,1.39
India,Maharashtra,2021,Solar,3542.88,2.31,2571.92,170.06,0.17
India,Maharashtra,2021,Wind,7019.7,4.57,5012.83,77.22,0.08
India,Maharashtra,2021,Wind and solar,10562.58,6.88,7584.75,247.28,0.25
India,Maharashtra,2022,Bioenergy,5232.82,3.34,2636.42,1203.55,1.17
India,Maharashtra,2022,Clean,31701.72,20.25,16123.46,1735.95,1.69
India,Maharashtra,2022,Coal,121641.29,77.71,23856.0,99745.86,96.8
India,Maharashtra,2022,Fossil,124825.3,79.74,27063.08,101306.02,98.31
India,Maharashtra,2022,Gas,3184.01,2.03,3207.08,1560.16,1.51
India,Maharashtra,2022,Hydro,6873.58,4.39,3428.08,164.97,0.16
India,Maharashtra,2022,Nuclear,8543.65,5.46,1400.0,102.52,0.1
India,Maharashtra,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Maharashtra,2022,Other Renewables,0.52,0.0,,0.02,0.0
India,Maharashtra,2022,Renewables,23158.07,14.79,14723.46,1633.43,1.59
India,Maharashtra,2022,Solar,3873.79,2.47,3646.13,185.94,0.18
India,Maharashtra,2022,Wind,7177.36,4.59,5012.83,78.95,0.08
India,Maharashtra,2022,Wind and solar,11051.15,7.06,8658.96,264.89,0.26
India,Maharashtra,2023,Bioenergy,3818.52,2.28,2643.19,878.26,0.79
India,Maharashtra,2023,Clean,32503.92,19.43,17710.73,1492.68,1.34
India,Maharashtra,2023,Coal,131570.84,78.64,24006.0,107888.09,97.22
India,Maharashtra,2023,Fossil,134810.5,80.58,27213.08,109475.52,98.65
India,Maharashtra,2023,Gas,3239.66,1.94,3207.08,1587.43,1.43
India,Maharashtra,2023,Hydro,6574.2,3.93,3429.28,157.78,0.14
India,Maharashtra,2023,Nuclear,8491.4,5.08,1400.0,101.9,0.09
India,Maharashtra,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Maharashtra,2023,Other Renewables,13.99,0.01,,0.53,0.0
India,Maharashtra,2023,Renewables,24012.52,14.35,16310.73,1390.78,1.25
India,Maharashtra,2023,Solar,5528.31,3.3,5080.28,265.36,0.24
India,Maharashtra,2023,Wind,8077.5,4.83,5157.98,88.85,0.08
India,Maharashtra,2023,Wind and solar,13605.81,8.13,10238.26,354.21,0.32
India,Maharashtra,2024,Bioenergy,3624.13,2.12,2984.05,833.55,0.74
India,Maharashtra,2024,Clean,33087.36,19.34,22021.07,1501.8,1.33
India,Maharashtra,2024,Coal,132133.31,77.27,24006.01,108349.32,96.16
India,Maharashtra,2024,Fossil,137909.61,80.65,27213.09,111179.71,98.67
India,Maharashtra,2024,Gas,5776.3,3.38,3207.08,2830.39,2.51
India,Maharashtra,2024,Hydro,5848.19,3.42,3431.28,140.36,0.12
India,Maharashtra,2024,Nuclear,8693.84,5.08,1400.0,104.33,0.09
India,Maharashtra,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Maharashtra,2024,Other Renewables,85.18,0.05,,3.24,0.0
India,Maharashtra,2024,Renewables,24393.52,14.26,20621.07,1397.47,1.24
India,Maharashtra,2024,Solar,6949.36,4.06,8989.36,333.57,0.3
India,Maharashtra,2024,Wind,7886.66,4.61,5216.38,86.75,0.08
India,Maharashtra,2024,Wind and solar,14836.02,8.67,14205.74,420.32,0.38
India,Manipur,2019,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Manipur,2019,Clean,370.25,100.0,115.03,8.95,100.0
India,Manipur,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Manipur,2019,Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Manipur,2019,Hydro,367.58,99.28,110.45,8.82,98.57
India,Manipur,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Manipur,2019,Other Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Manipur,2019,Renewables,370.25,100.0,115.03,8.95,100.0
India,Manipur,2019,Solar,2.67,0.72,4.58,0.13,1.43
India,Manipur,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Manipur,2019,Wind and solar,2.67,0.72,4.58,0.13,1.43
India,Manipur,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Manipur,2020,Clean,578.31,100.0,116.81,14.05,100.0
India,Manipur,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Manipur,2020,Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Manipur,2020,Hydro,571.5,98.82,110.45,13.72,97.67
India,Manipur,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Manipur,2020,Other Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Manipur,2020,Renewables,578.31,100.0,116.81,14.05,100.0
India,Manipur,2020,Solar,6.81,1.18,6.36,0.33,2.33
India,Manipur,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Manipur,2020,Wind and solar,6.81,1.18,6.36,0.33,2.33
India,Manipur,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Manipur,2021,Clean,497.57,100.0,122.66,12.11,100.0
India,Manipur,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Manipur,2021,Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Manipur,2021,Hydro,490.78,98.64,110.45,11.78,97.31
India,Manipur,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Manipur,2021,Other Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Manipur,2021,Renewables,497.57,100.0,122.66,12.11,100.0
India,Manipur,2021,Solar,6.79,1.36,12.21,0.33,2.69
India,Manipur,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Manipur,2021,Wind and solar,6.79,1.36,12.21,0.33,2.69
India,Manipur,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Manipur,2022,Clean,528.41,100.0,122.73,12.88,100.0
India,Manipur,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Manipur,2022,Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Manipur,2022,Hydro,520.32,98.47,110.45,12.49,96.98
India,Manipur,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Manipur,2022,Other Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Manipur,2022,Renewables,528.41,100.0,122.73,12.88,100.0
India,Manipur,2022,Solar,8.09,1.53,12.28,0.39,3.02
India,Manipur,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Manipur,2022,Wind and solar,8.09,1.53,12.28,0.39,3.02
India,Manipur,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Manipur,2023,Clean,289.78,100.0,123.49,7.17,100.0
India,Manipur,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Manipur,2023,Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Manipur,2023,Hydro,280.27,96.72,110.45,6.73,93.89
India,Manipur,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Manipur,2023,Other Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2023,Other Renewables,1.85,0.64,,0.07,0.98
India,Manipur,2023,Renewables,289.78,100.0,123.49,7.17,100.0
India,Manipur,2023,Solar,7.66,2.64,13.04,0.37,5.13
India,Manipur,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Manipur,2023,Wind and solar,7.66,2.64,13.04,0.37,5.13
India,Manipur,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Manipur,2024,Clean,638.7,100.0,124.24,15.53,100.0
India,Manipur,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Manipur,2024,Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Manipur,2024,Hydro,630.3,98.69,110.45,15.13,97.4
India,Manipur,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Manipur,2024,Other Fossil,0.0,0.0,36.0,0.0,0.0
India,Manipur,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Manipur,2024,Renewables,638.7,100.0,124.24,15.53,100.0
India,Manipur,2024,Solar,8.4,1.31,13.79,0.4,2.6
India,Manipur,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Manipur,2024,Wind and solar,8.4,1.31,13.79,0.4,2.6
India,Meghalaya,2019,Bioenergy,0.0,0.0,13.8,0.0,0.0
India,Meghalaya,2019,Clean,1077.54,100.0,368.45,25.86,100.0
India,Meghalaya,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Hydro,1077.54,100.0,354.53,25.86,100.0
India,Meghalaya,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Renewables,1077.54,100.0,368.45,25.86,100.0
India,Meghalaya,2019,Solar,0.0,0.0,0.12,0.0,0.0
India,Meghalaya,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2019,Wind and solar,0.0,0.0,0.12,0.0,0.0
India,Meghalaya,2020,Bioenergy,0.0,0.0,13.8,0.0,0.0
India,Meghalaya,2020,Clean,1183.95,100.0,368.45,28.41,100.0
India,Meghalaya,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Hydro,1183.95,100.0,354.53,28.41,100.0
India,Meghalaya,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Renewables,1183.95,100.0,368.45,28.41,100.0
India,Meghalaya,2020,Solar,0.0,0.0,0.12,0.0,0.0
India,Meghalaya,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2020,Wind and solar,0.0,0.0,0.12,0.0,0.0
India,Meghalaya,2021,Bioenergy,0.0,0.0,13.8,0.0,0.0
India,Meghalaya,2021,Clean,926.22,100.0,372.46,22.24,100.0
India,Meghalaya,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Hydro,925.75,99.95,354.53,22.22,99.9
India,Meghalaya,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Renewables,926.22,100.0,372.46,22.24,100.0
India,Meghalaya,2021,Solar,0.47,0.05,4.13,0.02,0.1
India,Meghalaya,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2021,Wind and solar,0.47,0.05,4.13,0.02,0.1
India,Meghalaya,2022,Bioenergy,0.0,0.0,13.8,0.0,0.0
India,Meghalaya,2022,Clean,1056.84,100.0,372.48,25.36,100.0
India,Meghalaya,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2022,Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2022,Hydro,1056.84,100.0,354.53,25.36,100.0
India,Meghalaya,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Meghalaya,2022,Renewables,1056.84,100.0,372.48,25.36,100.0
India,Meghalaya,2022,Solar,0.0,0.0,4.15,0.0,0.0
India,Meghalaya,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2022,Wind and solar,0.0,0.0,4.15,0.0,0.0
India,Meghalaya,2023,Bioenergy,0.0,0.0,13.8,0.0,0.0
India,Meghalaya,2023,Clean,871.46,100.0,395.02,20.92,100.0
India,Meghalaya,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2023,Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2023,Hydro,871.46,100.0,377.03,20.92,100.0
India,Meghalaya,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Meghalaya,2023,Renewables,871.46,100.0,395.02,20.92,100.0
